prompt_id,prompt_text,domain,source,length_type,difficulty
3da81046-dc21-49b2-baff-46322ebdb8a5,"Two cyclists start 220 km apart and ride toward each other. Cyclist A rides at 90 km/h, and Cyclist B rides at 50 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
b604c5c0-608c-4d9f-96df-dedf4dc42104,"Two cyclists start 227 km apart and ride toward each other. Cyclist A rides at 95 km/h, and Cyclist B rides at 57 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
658bcdda-08ab-4404-95c1-abc9b3609831,"Two cyclists start 234 km apart and ride toward each other. Cyclist A rides at 40 km/h, and Cyclist B rides at 64 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
7e138ced-e047-4c92-b974-129d8001dca2,"Two cyclists start 241 km apart and ride toward each other. Cyclist A rides at 45 km/h, and Cyclist B rides at 71 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
14023106-a5a1-446e-9288-c281a307989b,"Two cyclists start 248 km apart and ride toward each other. Cyclist A rides at 50 km/h, and Cyclist B rides at 78 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
bbc179aa-f963-43f3-84a4-fce87cea6b98,"Two cyclists start 255 km apart and ride toward each other. Cyclist A rides at 55 km/h, and Cyclist B rides at 85 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
f89aae92-6b32-48e6-8b4c-421815ff55ca,"Two cyclists start 262 km apart and ride toward each other. Cyclist A rides at 60 km/h, and Cyclist B rides at 92 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
955b9f80-5655-4284-bc28-ced88d147c5e,"Two cyclists start 269 km apart and ride toward each other. Cyclist A rides at 65 km/h, and Cyclist B rides at 99 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
8e056545-29d7-4ae6-8f14-320010858bf0,"Two cyclists start 276 km apart and ride toward each other. Cyclist A rides at 70 km/h, and Cyclist B rides at 46 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
29c6d444-b4e5-40bb-833f-2a399411c7da,"Two cyclists start 283 km apart and ride toward each other. Cyclist A rides at 75 km/h, and Cyclist B rides at 53 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
5774f2b5-07b8-4c2b-8dae-3f4c6e25ddfb,"Two cyclists start 290 km apart and ride toward each other. Cyclist A rides at 80 km/h, and Cyclist B rides at 60 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
d02bfb3f-f588-4de1-a958-54519dc75da8,"Two cyclists start 297 km apart and ride toward each other. Cyclist A rides at 85 km/h, and Cyclist B rides at 67 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
e0326e64-c9b0-4830-ab77-fe940b1ece45,"Two cyclists start 304 km apart and ride toward each other. Cyclist A rides at 90 km/h, and Cyclist B rides at 74 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
2b8d49ea-81c7-420b-aaae-4b9722ef4516,"Two cyclists start 311 km apart and ride toward each other. Cyclist A rides at 95 km/h, and Cyclist B rides at 81 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
bcd23d9a-5fc9-4599-b149-673d99d4073c,"Two cyclists start 318 km apart and ride toward each other. Cyclist A rides at 40 km/h, and Cyclist B rides at 88 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
5842b391-d1bd-4eb1-a457-f2f0360ee603,"Two cyclists start 325 km apart and ride toward each other. Cyclist A rides at 45 km/h, and Cyclist B rides at 95 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
78beea38-1fac-4056-b4c5-582b14ab6ab1,"Two cyclists start 332 km apart and ride toward each other. Cyclist A rides at 50 km/h, and Cyclist B rides at 42 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
09c8468f-4658-4a62-9f5e-d52b88d0d111,"Two cyclists start 339 km apart and ride toward each other. Cyclist A rides at 55 km/h, and Cyclist B rides at 49 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
0ab21132-4008-470f-bcd8-82985183bb0f,"Two cyclists start 346 km apart and ride toward each other. Cyclist A rides at 60 km/h, and Cyclist B rides at 56 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
965297ff-0517-48e1-80ad-7443fb69f2c6,"Two cyclists start 353 km apart and ride toward each other. Cyclist A rides at 65 km/h, and Cyclist B rides at 63 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
cda47745-e35d-4003-8bf0-785fb39de9fb,"Two cyclists start 360 km apart and ride toward each other. Cyclist A rides at 70 km/h, and Cyclist B rides at 70 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
d559071a-97e3-4a38-852c-65b76c5232b1,"Two cyclists start 367 km apart and ride toward each other. Cyclist A rides at 75 km/h, and Cyclist B rides at 77 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
bae2a4c4-8717-434f-ac21-15a905529010,"Two cyclists start 374 km apart and ride toward each other. Cyclist A rides at 80 km/h, and Cyclist B rides at 84 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
d014a29f-8460-4c4f-be1c-421db7d529cd,"Two cyclists start 381 km apart and ride toward each other. Cyclist A rides at 85 km/h, and Cyclist B rides at 91 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
4cb3f201-cd78-45e9-b0e3-a807a33128d5,"Two cyclists start 388 km apart and ride toward each other. Cyclist A rides at 90 km/h, and Cyclist B rides at 98 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
e067452f-cec7-4934-a0e2-1ff8c6f31a5b,"Two cyclists start 395 km apart and ride toward each other. Cyclist A rides at 95 km/h, and Cyclist B rides at 45 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
81ea6cc8-5343-4700-8cc5-1d79d1a15991,"Two cyclists start 402 km apart and ride toward each other. Cyclist A rides at 40 km/h, and Cyclist B rides at 52 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
8b6af003-1534-44df-9495-ea3f54bb469a,"Two cyclists start 409 km apart and ride toward each other. Cyclist A rides at 45 km/h, and Cyclist B rides at 59 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
0c2af53e-a6f3-4a24-b709-76bd72ddc220,"Two cyclists start 416 km apart and ride toward each other. Cyclist A rides at 50 km/h, and Cyclist B rides at 66 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
e247f3e8-d7d4-47bc-809c-810d78bf228b,"Two cyclists start 423 km apart and ride toward each other. Cyclist A rides at 55 km/h, and Cyclist B rides at 73 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
228ea9e1-415e-45b7-979d-5f9f8a184694,"Two cyclists start 430 km apart and ride toward each other. Cyclist A rides at 60 km/h, and Cyclist B rides at 80 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
77d9c59a-e995-4565-bd3e-63edb6b2eb44,"Two cyclists start 437 km apart and ride toward each other. Cyclist A rides at 65 km/h, and Cyclist B rides at 87 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
e902785b-30e4-408f-a8c1-57303f62e118,"Two cyclists start 444 km apart and ride toward each other. Cyclist A rides at 70 km/h, and Cyclist B rides at 94 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
c3f3ae06-91f0-445e-8317-94ebf68964e0,"Two cyclists start 451 km apart and ride toward each other. Cyclist A rides at 75 km/h, and Cyclist B rides at 41 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
3df8d16a-2d94-4f8e-8ffa-a5f6437241cd,"Two cyclists start 458 km apart and ride toward each other. Cyclist A rides at 80 km/h, and Cyclist B rides at 48 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
8ac5ceea-fcb6-46b9-8ef7-35dec8d8e603,"Two cyclists start 465 km apart and ride toward each other. Cyclist A rides at 85 km/h, and Cyclist B rides at 55 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
c25d68e2-d13c-4cb8-8702-98f3b95e553b,"Two cyclists start 472 km apart and ride toward each other. Cyclist A rides at 90 km/h, and Cyclist B rides at 62 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
06df6b5e-d676-4760-ac0e-9be7fb80606b,"Two cyclists start 479 km apart and ride toward each other. Cyclist A rides at 95 km/h, and Cyclist B rides at 69 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
89840089-de9d-4099-9152-85fab0d7b571,"Two cyclists start 486 km apart and ride toward each other. Cyclist A rides at 40 km/h, and Cyclist B rides at 76 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
5d1c29b4-e596-492f-a2e6-0c1b008938af,"Two cyclists start 493 km apart and ride toward each other. Cyclist A rides at 45 km/h, and Cyclist B rides at 83 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
fd49e3c4-7888-4ba7-8cdf-a4936f47cd0e,"Two cyclists start 500 km apart and ride toward each other. Cyclist A rides at 50 km/h, and Cyclist B rides at 90 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
cf74124d-f32a-4e57-a038-7a2d06257b08,"Two cyclists start 507 km apart and ride toward each other. Cyclist A rides at 55 km/h, and Cyclist B rides at 97 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
ce74234f-b39a-4f95-a05b-eb879cd0e008,"Two cyclists start 514 km apart and ride toward each other. Cyclist A rides at 60 km/h, and Cyclist B rides at 44 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
fd99befd-ece1-4836-933e-a9e110a67f9f,"Two cyclists start 521 km apart and ride toward each other. Cyclist A rides at 65 km/h, and Cyclist B rides at 51 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
e1aaf970-bf35-4889-bc65-8d1ef4b2c54e,"Two cyclists start 528 km apart and ride toward each other. Cyclist A rides at 70 km/h, and Cyclist B rides at 58 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
3b8df4f2-a7c4-4a2f-8233-c301ccd1ce5d,"Two cyclists start 535 km apart and ride toward each other. Cyclist A rides at 75 km/h, and Cyclist B rides at 65 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
53441b53-fad9-424d-92ab-27bb66631213,"Two cyclists start 542 km apart and ride toward each other. Cyclist A rides at 80 km/h, and Cyclist B rides at 72 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
6bb483b8-23ac-4b27-86e9-92456b55d5cc,"Two cyclists start 549 km apart and ride toward each other. Cyclist A rides at 85 km/h, and Cyclist B rides at 79 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
f444638f-05af-42a0-a761-b23654cf38dc,"Two cyclists start 556 km apart and ride toward each other. Cyclist A rides at 90 km/h, and Cyclist B rides at 86 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
4989e8e6-cf42-4cb1-ac23-011f0c411f8b,"Two cyclists start 563 km apart and ride toward each other. Cyclist A rides at 95 km/h, and Cyclist B rides at 93 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
111222a7-d9a6-4d20-af16-320d1ec0ac21,"Two cyclists start 570 km apart and ride toward each other. Cyclist A rides at 40 km/h, and Cyclist B rides at 40 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
b6f04d54-afe6-4a1e-b89c-0cc49ba0315f,"Two cyclists start 577 km apart and ride toward each other. Cyclist A rides at 45 km/h, and Cyclist B rides at 47 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
7af93586-576f-463d-a270-d40575d650d9,"Two cyclists start 584 km apart and ride toward each other. Cyclist A rides at 50 km/h, and Cyclist B rides at 54 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
208d15c9-4182-478c-b753-baf909f50e38,"Two cyclists start 591 km apart and ride toward each other. Cyclist A rides at 55 km/h, and Cyclist B rides at 61 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
9d2018fe-f108-4c88-bcb7-7d322d540582,"Two cyclists start 598 km apart and ride toward each other. Cyclist A rides at 60 km/h, and Cyclist B rides at 68 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
02790a5b-3fdf-4f36-a0f8-66dfa0a9548b,"Two cyclists start 605 km apart and ride toward each other. Cyclist A rides at 65 km/h, and Cyclist B rides at 75 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
78f77e04-5cd7-4b73-9b28-286eaa08d2d1,"Two cyclists start 612 km apart and ride toward each other. Cyclist A rides at 70 km/h, and Cyclist B rides at 82 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
a87ec100-e8d1-4147-9f08-62da3ba1e83e,"Two cyclists start 619 km apart and ride toward each other. Cyclist A rides at 75 km/h, and Cyclist B rides at 89 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
484a974f-cc9a-44e6-b4a6-1bbc0feb279a,"Two cyclists start 626 km apart and ride toward each other. Cyclist A rides at 80 km/h, and Cyclist B rides at 96 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
7d566f6a-f7c7-4371-a29a-168c9b78a621,"Two cyclists start 633 km apart and ride toward each other. Cyclist A rides at 85 km/h, and Cyclist B rides at 43 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
1669c13b-206c-436a-91ed-ef1703e2aa1f,"Two cyclists start 640 km apart and ride toward each other. Cyclist A rides at 90 km/h, and Cyclist B rides at 50 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
4589b5e1-a186-4d14-a94d-f2739baee27d,"Two cyclists start 647 km apart and ride toward each other. Cyclist A rides at 95 km/h, and Cyclist B rides at 57 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
663a8385-8472-4ef4-bd14-d50f0f6f3b26,"Two cyclists start 654 km apart and ride toward each other. Cyclist A rides at 40 km/h, and Cyclist B rides at 64 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
3559c709-dbec-455b-80b9-16cdfebaa204,"Two cyclists start 661 km apart and ride toward each other. Cyclist A rides at 45 km/h, and Cyclist B rides at 71 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
c1cadb72-cabb-4c07-a7a7-99f8e3ef782f,"Two cyclists start 668 km apart and ride toward each other. Cyclist A rides at 50 km/h, and Cyclist B rides at 78 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
3581c54f-4ee5-423b-a7b9-75b9f4f8945e,"Two cyclists start 675 km apart and ride toward each other. Cyclist A rides at 55 km/h, and Cyclist B rides at 85 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
c7354eb6-65d7-484a-8aa3-a451ae9f2b81,"Two cyclists start 682 km apart and ride toward each other. Cyclist A rides at 60 km/h, and Cyclist B rides at 92 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
7a26fd14-e68e-4271-b014-d87647d0f0e2,"Two cyclists start 689 km apart and ride toward each other. Cyclist A rides at 65 km/h, and Cyclist B rides at 99 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
70030255-f384-4e41-9066-b74b0a84cf80,"Two cyclists start 696 km apart and ride toward each other. Cyclist A rides at 70 km/h, and Cyclist B rides at 46 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
381a1a5a-00cd-4c6f-8591-313dfba0c59f,"Two cyclists start 703 km apart and ride toward each other. Cyclist A rides at 75 km/h, and Cyclist B rides at 53 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
ed605765-ba1f-4a9c-b61a-1977ca560e4e,"Two cyclists start 710 km apart and ride toward each other. Cyclist A rides at 80 km/h, and Cyclist B rides at 60 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
84c8886c-e087-4d67-8603-3fa9d1065079,"Two cyclists start 717 km apart and ride toward each other. Cyclist A rides at 85 km/h, and Cyclist B rides at 67 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
d4f17ec1-97ed-4903-9836-8ad15aeded4f,"Two cyclists start 724 km apart and ride toward each other. Cyclist A rides at 90 km/h, and Cyclist B rides at 74 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
eabcf7e8-d08a-45f4-9a2e-1defcf1f2e4c,"Two cyclists start 731 km apart and ride toward each other. Cyclist A rides at 95 km/h, and Cyclist B rides at 81 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
377ce6d8-3c42-4563-bcfe-ff14214b9db7,"Two cyclists start 738 km apart and ride toward each other. Cyclist A rides at 40 km/h, and Cyclist B rides at 88 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
f6c7d415-3ff6-40eb-a87c-1aebf6fa3ec1,"Two cyclists start 745 km apart and ride toward each other. Cyclist A rides at 45 km/h, and Cyclist B rides at 95 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
4ae3874a-f382-421a-b473-f21a89d112c5,"Two cyclists start 752 km apart and ride toward each other. Cyclist A rides at 50 km/h, and Cyclist B rides at 42 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
6b27e13f-66a4-4e40-8b9c-8deafae7d66f,"Two cyclists start 759 km apart and ride toward each other. Cyclist A rides at 55 km/h, and Cyclist B rides at 49 km/h starting 0 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,easy
93500e54-b6a5-49ea-949f-fdae18f87a6d,"Two cyclists start 766 km apart and ride toward each other. Cyclist A rides at 60 km/h, and Cyclist B rides at 56 km/h starting 15 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,medium
4382c76a-de69-47fc-be92-15f429fab454,"Two cyclists start 773 km apart and ride toward each other. Cyclist A rides at 65 km/h, and Cyclist B rides at 63 km/h starting 30 minutes later. When do they meet? Show steps.",Reasoning / Math / Logic,synthetic,medium,hard
